age,gender,place_type,hobby,climate,health_issues,selected_place
32,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Mirisaweti Stupa
56,female,"['Scenic', 'Relaxation']",['Walking'],Tropical,[],Kandy Lake
13,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Abhayagiri Dagoba
56,female,"['Beach', 'Adventure']",['Snorkeling'],Tropical,[],Jungle Beach
5,female,"['Sports', 'Historical']",['Horse Racing'],Cool,[],Nuwara Eliya Race Course
20,male,"['Beach', 'Surfing']",['Surfing'],Tropical,[],Weligama Bay
71,female,"['Historical', 'Educational']",['Photography'],Tropical,[],Ratnaprasada
42,female,"['Cultural', 'Entertainment']",['Cultural Exploration'],Tropical,[],Kandy Cultural Show
58,male,['Historical'],['Photography'],Tropical,[],Kandy War Cemetery
36,female,"['Museum', 'Educational']",['Learning'],Tropical,[],Anuradhapura Archaeological Museum
40,female,['Natural Wonder'],['Photography'],Tropical,[],Hummanaya Blowhole
67,female,"['Sports', 'Recreation']",['Golf'],Cool,[],Nuwara Eliya Golf Club
22,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Basawakkulama Wewa
42,male,"['Recreation', 'Water Activities']",['Relaxation'],Cool,[],Lake Gregory Boating
10,male,"['Beach', 'Wildlife']",['Whale Watching'],Tropical,['Seasickness'],Mirissa Beach
23,female,"['Historical', 'Nature']",['Photography'],Tropical,[],Vessagiriya
52,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
61,female,['Historical'],['Photography'],Tropical,[],Kandy War Cemetery
71,male,"['Historical', 'Educational']",['Learning'],Tropical,[],Lovamahapaya
51,male,"['Beach', 'Eco-Tourism']",['Wildlife'],Tropical,[],Rekawa Beach
32,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Samadhi Buddha Statue
18,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Lankatilaka Temple
47,male,"['Beach', 'Adventure']",['Hiking'],Tropical,[],Jungle Beach
75,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Gadaladeniya Temple
19,male,"['Educational', 'Nature']",['Nature Exploration'],Tropical,['Severe Allergies'],Kandy Spice Garden
10,female,"['Scenic', 'Relaxation']",['Walking'],Tropical,['Swimming Difficulties'],Kandy Lake
24,male,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
35,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],Ramboda Falls
15,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Lankatilaka Temple
10,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
60,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Temple of the Tooth
60,male,"['Nature', 'Garden']",['Photography'],Cool,['Severe Pollen Allergies'],Hakgala Botanical Garden
56,female,"['Park', 'Nature']",['Relaxation'],Cool,['Severe Pollen Allergies'],Victoria Park
32,female,"['Park', 'Nature']",['Bird Watching'],Cool,[],Victoria Park
29,male,"['Beach', 'Photography']",['Instagram'],Tropical,[],Dalawella Beach
59,female,"['Beach', 'Adventure']",['Snorkeling'],Tropical,[],Jungle Beach
45,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
21,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Thuparamaya
7,male,"['Historical', 'Scenic']",['Relaxation'],Tropical,[],Basawakkulama Wewa
49,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Sri Maha Bodhi
27,female,"['Beach', 'Relaxation']",['Sunbathing'],Tropical,[],Mawella Beach
14,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Sri Maha Bodhi
43,male,['Museum'],['Learning'],Tropical,[],Ceylon Tea Museum
59,male,"['Beach', 'Adventure']",['Snorkeling'],Tropical,['Mobility Issues'],Secret Beach (Mirissa)
38,male,"['Historical', 'Scenic']",['Walking'],Tropical,[],Basawakkulama Wewa
45,male,"['Sports', 'Recreation']",['Relaxation'],Cool,['Mobility Issues'],Nuwara Eliya Golf Club
70,female,"['Nature', 'Wildlife']",['Nature Exploration'],Cool,[],Moon Plains
64,male,"['Beach', 'Snorkeling']",['Relaxation'],Tropical,['Non-swimmers (deep areas)'],Unawatuna Beach
69,male,"['Nature', 'Scenic']",['Photography'],Cool,[],Lovers Leap Waterfall
43,female,"['Educational', 'Museum']",['Tea Tasting'],Cool,[],Tea Factory & Tea Museum
53,male,"['Historical', 'Scenic']",['Bird Watching'],Tropical,[],Basawakkulama Wewa
61,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Eth Pokuna
41,male,"['Beach', 'Cultural']",['History'],Tropical,[],Koggala Beach
48,male,"['Scenic', 'Viewpoint']",['Photography'],Cool,[],Nuwara Eliya Golf Course View Point
62,male,"['Historical', 'Scenic']",['Relaxation'],Tropical,[],Kuttam Pokuna
38,male,"['Shopping', 'Cultural']",['Cultural Exploration'],Cool,['Mobility Issues'],Nuwara Eliya Market
47,female,['Museum'],['Learning'],Tropical,[],Ceylon Tea Museum
34,male,"['Park', 'Nature']",['Relaxation'],Cool,[],Victoria Park
70,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Isurumuniya Temple
32,male,"['Adventure', 'Nature']",['Camping'],Cool,"['Heart Conditions', 'Respiratory Issues', 'Joint Problems']",Hanthana Mountain Range
51,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,"['Knee Pain', 'Back Pain']",Isurumuniya Temple
65,female,"['Scenic', 'Viewpoint']",['Photography'],Cool,[],Nuwara Eliya Golf Course View Point
17,male,"['Historical', 'Educational']",['Cultural Exploration'],Tropical,[],Eth Pokuna
54,female,"['Beach', 'Relaxation']",['Walking'],Tropical,[],Talpe Beach
21,female,"['Historical', 'Scenic']",['Photography'],Tropical,[],Basawakkulama Wewa
30,male,"['Beach', 'Wildlife']",['Photography'],Tropical,['Seasickness'],Mirissa Beach
39,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Isurumuniya Temple
30,male,"['Historical', 'Architecture']",['Photography'],Cool,[],Nuwara Eliya Post Office
24,female,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Kuttam Pokuna
57,male,"['Park', 'Nature']",['Relaxation'],Cool,[],Victoria Park
61,female,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Eth Pokuna
48,female,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
54,male,"['Beach', 'Romantic']",['Sunbathing'],Tropical,['Strong Currents (seasonal)'],Tangalle Beach
59,male,"['Educational', 'Agriculture']",['Nature Walks'],Cool,[],Pedro Tea Estate
68,male,['Museum'],['Tea Tasting'],Tropical,[],Ceylon Tea Museum
42,male,"['Scenic', 'Relaxation']",['Walking'],Tropical,[],Kandy Lake
39,female,['Historical'],['Sightseeing'],Tropical,[],Commonwealth War Cemetery
36,female,"['Beach', 'Adventure']",['Snorkeling'],Tropical,[],Jungle Beach
16,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Basawakkulama Wewa
79,male,"['Religious', 'Historical']",['Photography'],Tropical,[],Samadhi Buddha Statue
37,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Mobility Issues'],Gadaladeniya Temple
18,female,['Scenic'],['Photography'],Tropical,[],Kandy View Point
79,female,"['Educational', 'Museum']",['Tea Tasting'],Cool,[],Tea Factory & Tea Museum
70,male,"['Shopping', 'Cultural']",['Cultural Exploration'],Tropical,['Mobility Issues'],Kandy Market
50,male,"['Beach', 'Adventure']",['Snorkeling'],Tropical,[],Secret Beach (Mirissa)
31,male,"['Beach', 'Adventure']",['Exploration'],Tropical,[],Secret Beach (Mirissa)
68,female,"['Museum', 'Historical']",['History'],Tropical,[],Kandy National Museum
33,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Lankarama
56,male,"['Beach', 'Cultural']",['Walking'],Tropical,[],Koggala Beach
18,female,"['Scenic', 'Relaxation']",['Walking'],Tropical,['Swimming Difficulties'],Kandy Lake
47,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Lankarama
59,male,"['Shopping', 'Cultural']",['Shopping'],Cool,[],Nuwara Eliya Market
6,male,"['Historical', 'Nature']",['Sightseeing'],Tropical,[],Ranmasu Uyana
56,male,"['Beach', 'Relaxation']",['Walking'],Tropical,[],Talpe Beach
60,male,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Kandy Railway Station
55,male,"['Historic', 'Cultural']",['History'],Tropical,['Mobility Issues (cobblestones)'],Galle Fort
27,male,"['Beach', 'Eco-Tourism']",['Wildlife'],Tropical,[],Rekawa Beach
60,female,"['Agriculture', 'Food']",['Food Tasting'],Cool,[],Nuwara Eliya Strawberry Farms
36,male,"['Eco-Tourism', 'Wildlife']",['Kayaking'],Tropical,[],Kalametiya Bird Sanctuary
10,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,['Mobility Issues'],Gadaladeniya Temple
37,female,"['Cultural', 'Shopping']",['Shopping'],Tropical,[],Kandy Arts & Crafts Center
17,female,"['Scenic', 'Relaxation']",['Walking'],Tropical,[],Kandy Lake
67,male,"['Nature', 'Garden']",['Photography'],Cool,['Severe Pollen Allergies'],Hakgala Botanical Garden
25,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Gadaladeniya Temple
9,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Lovamahapaya
45,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Mirisaweti Stupa
16,female,"['Historical', 'Scenic']",['Walking'],Tropical,[],Kuttam Pokuna
79,male,"['Shopping', 'Entertainment']",['Dining'],Tropical,[],Kandy City Center
65,female,"['Beach', 'Relaxation']",['Kayaking'],Tropical,[],Mawella Beach
49,male,"['Nature', 'Waterfall']",['Photography'],Cool,[],Devon Falls
74,male,"['Religious', 'Scenic']",['Photography'],Tropical,[],Bahirawakanda Vihara Buddha Statue
36,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Thuparamaya
78,male,"['Agriculture', 'Food']",['Photography'],Cool,[],Nuwara Eliya Strawberry Farms
52,male,"['Historic', 'Cultural']",['Photography'],Tropical,['Mobility Issues (cobblestones)'],Galle Fort
70,male,"['Sports', 'Recreation']",['Golf'],Cool,[],Nuwara Eliya Golf Club
37,female,"['Beach', 'Snorkeling']",['Relaxation'],Tropical,[],Unawatuna Beach
18,male,"['Scenic', 'Relaxation']",['Walking'],Tropical,[],Kandy Lake
52,female,"['Historical', 'Educational']",['Photography'],Tropical,[],Lovamahapaya
77,female,"['Educational', 'Agriculture']",['Nature Walks'],Cool,[],Pedro Tea Estate
7,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Sri Maha Bodhi
42,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Thuparamaya
33,male,"['Religious', 'Historical']",['Cultural Exploration'],Cool,[],Seetha Amman Temple
29,male,"['Beach', 'Eco-Tourism']",['Wildlife'],Tropical,[],Rekawa Beach
59,female,"['Shopping', 'Cultural']",['Cultural Exploration'],Tropical,['Mobility Issues'],Kandy Market
9,female,"['Educational', 'Museum']",['Tea Tasting'],Cool,[],Tea Factory & Tea Museum
5,female,"['Religious', 'Historical']",['Photography'],Tropical,"['Knee Pain', 'Back Pain']",Isurumuniya Temple
36,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,[],Ramboda Falls
61,female,"['Historical', 'Scenic']",['Photography'],Tropical,[],Kuttam Pokuna
71,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Sri Maha Bodhi
66,female,"['Nature', 'Waterfall']",['Nature Walks'],Cool,['Mobility Issues'],Ramboda Falls
5,male,"['Historical', 'Nature']",['Sightseeing'],Tropical,[],Vessagiriya
34,female,['Natural Wonder'],['Geology'],Tropical,['Mobility Issues (rocky)'],Hummanaya Blowhole
42,male,"['Educational', 'Nature']",['Nature Exploration'],Tropical,[],Kandy Spice Garden
53,female,"['Historical', 'Scenic']",['Walking'],Tropical,[],Kuttam Pokuna
47,female,['Scenic'],['Photography'],Tropical,[],Kandy View Point
35,male,"['Historical', 'Nature']",['Sightseeing'],Tropical,[],Vessagiriya
72,female,"['Beach', 'Scenic']",['Relaxation'],Tropical,[],Dickwella Beach
12,male,"['Historical', 'Architecture']",['Photography'],Cool,[],Nuwara Eliya Post Office
48,female,"['Museum', 'Historical']",['Learning'],Tropical,[],Kandy National Museum
61,male,"['Beach', 'Snorkeling']",['Relaxation'],Tropical,[],Unawatuna Beach
63,female,"['Nature', 'Garden']",['Nature Walks'],Cool,[],Hakgala Botanical Garden
22,male,"['Religious', 'Historical']",['Walking'],Tropical,[],Ruwanwelisaya
46,female,['Historical'],['Relaxation'],Tropical,[],Royal Botanical Gardens
60,male,"['Scenic', 'Relaxation']",['Photography'],Cool,[],Gregory Lake
10,male,['Historical'],['History'],Tropical,[],Kandy War Cemetery
66,female,"['Beach', 'Surfing']",['Yoga'],Tropical,['Non-swimmers'],Hiriketiya Beach
70,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,"['Knee Pain', 'Back Pain']",Isurumuniya Temple
13,female,"['Historical', 'Nature']",['Cultural Exploration'],Tropical,[],Vessagiriya
20,female,"['Beach', 'Family']",['Relaxation'],Tropical,[],Polhena Beach
46,male,"['Historical', 'Scenic']",['Bird Watching'],Tropical,[],Basawakkulama Wewa
61,female,"['Beach', 'Romantic']",['Sunbathing'],Tropical,[],Tangalle Beach
7,male,"['Religious', 'Historical']",['Photography'],Tropical,"['Knee Pain', 'Back Pain']",Isurumuniya Temple
27,female,"['Religious', 'Historical']",['Photography'],Tropical,['Mobility Issues'],Gadaladeniya Temple
65,male,"['Religious', 'Scenic']",['Sightseeing'],Tropical,[],Bahirawakanda Vihara Buddha Statue
7,male,"['Educational', 'Museum']",['Learning'],Cool,[],Tea Factory & Tea Museum
30,female,"['Beach', 'Scenic']",['Photography'],Tropical,[],Dickwella Beach
67,female,"['Historical', 'Architecture']",['History'],Cool,[],Nuwara Eliya Post Office
26,male,"['Educational', 'Nature']",['Learning'],Tropical,[],Kandy Spice Garden
45,female,"['Beach', 'Adventure']",['Snorkeling'],Tropical,['Mobility Issues'],Secret Beach (Mirissa)
39,male,"['Nature', 'Wildlife']",['Bird Watching'],Cool,[],Galway's Land National Park
44,female,"['Beach', 'Photography']",['Swimming'],Tropical,[],Dalawella Beach
68,male,"['Historical', 'Nature']",['Walking'],Tropical,[],Ranmasu Uyana
11,female,"['Historical', 'Scenic']",['Sightseeing'],Tropical,[],Tissa Wewa
73,male,"['Historical', 'Architecture']",['History'],Cool,[],Nuwara Eliya Post Office
42,male,"['Historic', 'Cultural']",['Photography'],Tropical,[],Galle Fort
21,male,"['Beach', 'Romantic']",['Walking'],Tropical,[],Tangalle Beach
32,female,"['Shopping', 'Cultural']",['Cultural Exploration'],Tropical,['Mobility Issues'],Kandy Market
9,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Lankarama
68,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Thuparamaya
29,female,"['Nature', 'Wildlife']",['Bird Watching'],Cool,[],Galway's Land National Park
53,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Sri Maha Bodhi
7,male,"['Nature', 'Wildlife']",['Bird Watching'],Cool,[],Galway's Land National Park
12,female,"['Historic', 'Cultural']",['History'],Tropical,[],Galle Fort
15,male,"['Scenic', 'Relaxation']",['Boating'],Tropical,[],Kandy Lake
63,male,"['Wildlife', 'Safari']",['Photography'],Dry Zone,[],Bundala National Park
41,male,"['Religious', 'Historical']",['Photography'],Tropical,"['Knee Pain', 'Back Pain']",Jetavanaramaya
52,female,"['Beach', 'Wildlife']",['Whale Watching'],Tropical,['Seasickness'],Mirissa Beach
36,male,"['Beach', 'Romantic']",['Walking'],Tropical,[],Tangalle Beach
18,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
18,female,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Samadhi Buddha Statue
79,male,"['Nature', 'Waterfall']",['Photography'],Cool,['Mobility Issues'],St. Clair's Falls
48,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,[],St. Clair's Falls
32,female,"['Beach', 'Photography']",['Instagram'],Tropical,[],Dalawella Beach
54,female,"['Religious', 'Historical']",['Sightseeing'],Tropical,"['Knee Pain', 'Back Pain']",Jetavanaramaya
58,female,"['Historical', 'Nature']",['Relaxation'],Tropical,[],Ranmasu Uyana
48,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Lankatilaka Temple
40,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Thuparamaya
48,female,"['Historical', 'Scenic']",['Walking'],Tropical,[],Kuttam Pokuna
49,female,"['Nature', 'Wildlife']",['Nature Walks'],Cool,[],Galway's Land National Park
70,male,"['Historical', 'Educational']",['Sightseeing'],Tropical,[],Ratnaprasada
51,female,"['Beach', 'Wildlife']",['Photography'],Tropical,['Seasickness'],Mirissa Beach
73,female,"['Nature', 'Wildlife']",['Nature Walks'],Cool,[],Galway's Land National Park
46,female,"['Shopping', 'Cultural']",['Shopping'],Tropical,[],Kandy Market
15,female,"['Beach', 'Eco-Tourism']",['Wildlife'],Tropical,[],Rekawa Beach
68,male,"['Scenic', 'Relaxation']",['Boating'],Tropical,[],Kandy Lake
6,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,"['Knee Pain', 'Back Pain']",Abhayagiri Dagoba
75,male,"['Historic', 'Cultural']",['History'],Tropical,[],Galle Fort
18,female,"['Scenic', 'Relaxation']",['Boating'],Tropical,[],Kandy Lake
60,female,"['Historical', 'Nature']",['Sightseeing'],Tropical,"['Knee Pain', 'Back Pain']",Vessagiriya
28,male,"['Beach', 'Surfing']",['Cultural Photography'],Tropical,[],Weligama Bay
38,female,"['Religious', 'Historical']",['Photography'],Tropical,[],Embekka Devalaya
72,male,"['Historical', 'Scenic']",['Photography'],Tropical,[],Kandy Railway Station
34,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
17,female,"['Historic', 'Cultural']",['Photography'],Tropical,['Mobility Issues (cobblestones)'],Galle Fort
16,male,"['Religious', 'Historical']",['Sightseeing'],Tropical,[],Temple of the Tooth
55,male,"['Nature', 'Waterfall']",['Nature Walks'],Cool,[],St. Clair's Falls
59,male,"['Cultural', 'Shopping']",['Cultural Exploration'],Tropical,[],Kandy Arts & Crafts Center
19,female,['Scenic'],['Sightseeing'],Tropical,[],Kandy View Point
41,female,"['Shopping', 'Cultural']",['Shopping'],Cool,['Mobility Issues'],Nuwara Eliya Market
58,male,"['Religious', 'Historical']",['Cultural Exploration'],Tropical,[],Sri Maha Bodhi
10,female,"['Shopping', 'Entertainment']",['Dining'],Tropical,[],Kandy City Center
44,female,"['Beach', 'Relaxation']",['Sunbathing'],Tropical,[],Mawella Beach
68,female,"['Agriculture', 'Food']",['Food Tasting'],Cool,[],Nuwara Eliya Strawberry Farms
50,male,"['Adventure', 'Nature']",['Camping'],Cool,"['Heart Conditions', 'Respiratory Issues', 'Joint Problems']",Hanthana Mountain Range
51,female,"['Recreation', 'Water Activities']",['Boating'],Cool,[],Lake Gregory Boating
52,male,"['Historical', 'Architecture']",['Photography'],Cool,[],Nuwara Eliya Post Office
49,male,"['Shopping', 'Entertainment']",['Dining'],Tropical,[],Kandy City Center
73,female,"['Educational', 'Agriculture']",['Tea Tasting'],Cool,['Mobility Issues'],Pedro Tea Estate
